coin_value_eur;timestamp
5462;1536567227381
5460;1536567331649
5459.7;1536567435592
5453.4;1536567540885
5459.5;1536567646405
5455;1536567750049
5462.3;1536567853743
5462.2;1536567958439
5464.3;1536568062331
5464.3;1536568166789
5465;1536568270186
5464.6;1536568374146
5463.9;1536568479280
5463.9;1536568582752
5456.1;1536568686658
5454;1536568790313
5453.4;1536568894361
5453.8;1536568998356
5454.9;1536569102369
5454.9;1536569206330
5454.8;1536569311249
5454.8;1536569415298
5456;1536569519190
5450;1536569622581
5446.8;1536569726226
5441.3;1536569829870
5442.1;1536569934921
5443.8;1536570038156
5425;1536570142199
5420.1;1536570246195
5422.2;1536570349583
5422.1;1536570453248
5417;1536570558509
5420.9;1536570662767
5421.1;1536570767940
5420.7;1536570872593
5422.9;1536570976249
5429.8;1536571080249
5427.2;1536571183645
5430;1536571287792
5430.2;1536571391646
5430.2;1536571495947
5430.3;1536571599945
5429.7;1536571704178
5423.2;1536571809247
5423.6;1536571913978
5419.3;1536572019439
5419.2;1536572122947
5419.3;1536572227451
5419.4;1536572331546
5426.1;1536572436269
5427.5;1536572540145
5432.1;1536572643850
5431.3;1536572748162
5432;1536572852257
5428.7;1536572956653
5432;1536573060643
5430.8;1536573163978
5430.7;1536573269250
5430.2;1536573372851
5430.1;1536573477168
5434.9;1536573581966
5435.2;1536573685639
5432.1;1536573790177
5432.1;1536573894527
5434.3;1536573998514
5432.3;1536574103782
5433.2;1536574207978
5435.2;1536574312161
5434.9;1536574416049
5432.8;1536574519770
5432.8;1536574623769
5435.3;1536574727768
5432.7;1536574832199
5435.3;1536574937063
5435.2;1536575041322
5433.3;1536575144668
5433.8;1536575248687
5430.6;1536575352917
5418.3;1536575457387
5417.1;1536575560742
5413.4;1536575665916
5409.2;1536575770486
5407.3;1536575874145
5417.9;1536575977522
5418;1536576081168
5418;1536576185182
5418.5;1536576288835
5428.6;1536576392489
5431.9;1536576496645
5432.4;1536576600980
5442;1536576704645
5441.9;1536576808853
5439.9;1536576914142
5438.7;1536577018489
5438.5;1536577122144
5440;1536577226540
5440.2;1536577330250
5437.9;1536577433850
5436.9;1536577538450
5436.9;1536577643770
5432.6;1536577746920
5432.6;1536577850829
5437.1;1536577954510
5439.2;1536578058693
5433.5;1536578162737
5434.7;1536578266645
5433.9;1536578371353
5430;1536578474837
5428.2;1536578579693
5428.8;1536578683250
5428.8;1536578787461
5427.3;1536578891195
5433.1;1536578995227
5433;1536579100301
5434.1;1536579203403
5434.1;1536579308163
5435.2;1536579412526
5439.3;1536579517334
5439.7;1536579621328
5440.2;1536579725651
5453.7;1536579829343
5456.7;1536579933270
5453.6;1536580037510
5451.9;1536580142153
5456;1536580246885
5453.9;1536580350132
5452.4;1536580453816
5449;1536580558157
5449.5;1536580661805
5454;1536580765472
5453.1;1536580869047
5446.7;1536580972703
5448;1536581076330
5443;1536581180248
5442.2;1536581284731
5445.5;1536581389645
5444.3;1536581493330
5445.7;1536581598156
5447.3;1536581701798
5446.8;1536581806251
5446.1;1536581910768
5445.5;1536582015819
5445.5;1536582119869
5448.8;1536582223560
5450;1536582327697
5451.1;1536582431744
5432.2;1536582536421
5452.1;1536582640650
5447.5;1536582745164
5442.1;1536582849145
5436;1536582953483
5439.8;1536583058951
5433.5;1536583162697
5431.8;1536583266332
5433.2;1536583370805
5437.1;1536583474755
5437.7;1536583578727
5437.5;1536583682652
5439.8;1536583787144
5442;1536583891849
5442.5;1536583995918
5437.7;1536584099977
5434.8;1536584203695
5433.8;1536584308144
5434.5;1536584412165
5425;1536584517167
5426.4;1536584621516
5422.8;1536584725708
5424.2;1536584829652
5417.3;1536584933384
5418.5;1536585038332
5423.4;1536585142234
5425.6;1536585247208
5425.5;1536585351145
5425;1536585455250
5424.6;1536585559550
5418.2;1536585663986
5414.7;1536585768162
5410.8;1536585871852
5413.3;1536585976480
5412.6;1536586081183
5421.6;1536586185550
5417.4;1536586290259
5421;1536586394250
5414.1;1536586497976
5416.6;1536586602674
5413.1;1536586707790
5413.2;1536586810946
5414.8;1536586915346
5415;1536587018980
5417.4;1536587124215
5415.4;1536587227858
5419.6;1536587332208
5426.6;1536587436703
5425.6;1536587540645
5427.9;1536587644777
5441.4;1536587748462
5433.1;1536587853251
5434.7;1536587957145
5430;1536588060812
5430;1536588165820
5427;1536588269254
5429.8;1536588374563
5432.8;1536588478279
5451.5;1536588582173
5443.7;1536588685815
5440.8;1536588790645
5440.3;1536588894251
5441.9;1536588998251
5439.7;1536589102694
5436.2;1536589206674
5436;1536589310407
5437.7;1536589414055
5434.9;1536589517975
5439.8;1536589621858
5439.3;1536589726253
5439.3;1536589829929
5439.3;1536589933646
5441.5;1536590038681
5435.3;1536590142145
5433.2;1536590246969
5432.4;1536590350454
5434.9;1536590455145
5431.9;1536590558805
5425.1;1536590662863
5428.5;1536590766401
5430.2;1536590870435
5435.7;1536590974643
5435.1;1536591079145
5433;1536591183510
5433.4;1536591287253
5436.8;1536591390645
5436.3;1536591494404
5436.5;1536591598703
5439.1;1536591703053
5433.8;1536591808055
5434.7;1536591912458
5431.4;1536592016854
5431.4;1536592120510
5433.8;1536592226096
5431.9;1536592330438
5433.2;1536592434659
5431.5;1536592539698
5430.3;1536592643600
5431.8;1536592748250
5430.6;1536592851864
5430.1;1536592955513
5430.1;1536593059647
5430.1;1536593163829
5430.1;1536593269076
5430.1;1536593374002
5429.4;1536593477713
5424.1;1536593581453
5418.1;1536593685734
5420.7;1536593789646
5425.4;1536593895258
5425;1536593999081
5425;1536594102534
5425;1536594206374
5423.7;1536594310542
5423;1536594414257
5423;1536594519646
5427;1536594624176
5430.1;1536594727376
5430.2;1536594831257
5430.1;1536594935987
5430.3;1536595040436
5429.4;1536595144705
5429.8;1536595249733
5430.9;1536595352895
5430.8;1536595457368
5421.5;1536595560257
5425;1536595663651
5425.1;1536595767809
5425.1;1536595871732
5425.2;1536595976858
5425.2;1536596081802
5425.2;1536596184658
5430.9;1536596289555
5430.9;1536596393974
5434.4;1536596497575
5435;1536596601592
5435.5;1536596707062
5435.5;1536596812145
5435.3;1536596916761
5435.3;1536597020692
5435.3;1536597124946
5435;1536597228617
5435;1536597332858
5435;1536597437809
5435;1536597541332
5435.1;1536597644990
5435.6;1536597749718
5435.6;1536597853886
5435.2;1536597958192
5435.2;1536598061849
5435.1;1536598165801
5435.1;1536598271181
5397.4;1536598375857
5396.7;1536598482016
5391.9;1536598585454
5392.3;1536598689904
5402.5;1536598795165
5397.2;1536598898618
5398.3;1536599004024
5385.6;1536599107292
5395.9;1536599211945
5394.1;1536599315946
5394.1;1536599419677
5391.5;1536599523645
5392.3;1536599628033
5406.3;1536599732257
5399;1536599836333
5411.6;1536599940510
5411.3;1536600046007
5409.4;1536600152432
5413.8;1536600256903
5411.9;1536600361165
5420.3;1536600464600
5412.4;1536600568523
5412.4;1536600673385
5412.3;1536600777552
5407.5;1536600882919
5403.8;1536600987316
5405.5;1536601092235
5406.6;1536601196459
5405.5;1536601300859
5405.3;1536601405547
5398.4;1536601508677
5400;1536601612330
5407.5;1536601716977
5407.5;1536601820699
5405.5;1536601925225
5402.9;1536602029703
5405.4;1536602134004
5405.4;1536602237634
5400;1536602341258
5401;1536602445542
5395.1;1536602549558
5398.3;1536602654580
5398.1;1536602757976
5392.2;1536602862378
5397.7;1536602966071
5397.6;1536603069458
5397.6;1536603173812
5405.3;1536603277978
5405.3;1536603381579
5405.1;1536603485583
5409.2;1536603590095
5407.1;1536603693702
5408.2;1536603797348
5408.2;1536603902519
5408.5;1536604006843
5408.3;1536604111327
5405.5;1536604215685
5408.5;1536604320092
5406;1536604424562
5408.8;1536604529166
5408.6;1536604632859
5408.4;1536604736758
5409.7;1536604841318
5409.4;1536604945546
5409.9;1536605049568
5409.9;1536605154049
5409.9;1536605257509
5409.9;1536605361974
5415;1536605465473
5410.1;1536605568858
5409.8;1536605673358
5408.9;1536605778402
5409.4;1536605882585
5422.9;1536605986162
5416;1536606089911
5414.9;1536606193827
5417.4;1536606298060
5417.4;1536606402462
5417.4;1536606506338
5417.2;1536606609694
5417.2;1536606713331
5417.2;1536606817649
5417.4;1536606922159
5427.1;1536607026373
5427.7;1536607129261
5427.7;1536607233462
5427.7;1536607341272
5427.8;1536607447058
5427.6;1536607550820
5424.8;1536607655184
5426.6;1536607759268
5429.3;1536607873241
5429.4;1536607977460
5424.2;1536608082535
5425;1536608186816
5426.6;1536608289977
5421.1;1536608395586
5422.2;1536608498741
5420.5;1536608602631
5424;1536608706864
5423.5;1536608810265
5423.6;1536608913863
5423.6;1536609017261
5423.3;1536609121193
5424.7;1536609225916
5427.4;1536609331143
5424.2;1536609435584
5429.7;1536609539266
5428.5;1536609642851
5429.7;1536609747608
5422.4;1536609851260
5422.5;1536609955145
5425.5;1536610058977
5425.7;1536610162863
5416.4;1536610267062
5409.5;1536610371041
5411.8;1536610475543
5417.7;1536610579804
5414.8;1536610683799
5418.4;1536610788676
5422.3;1536610891860
5422;1536610995736
5423.3;1536611202331
5422.9;1536611306979
5418.8;1536611411365
5418.6;1536611514978
5418;1536611619905
5418.6;1536611723753
5418.2;1536611828014
5418.2;1536611931384
5418.2;1536612035066
5418.2;1536612139531
5419.5;1536612243667
5424.9;1536612349885
5426.5;1536612453637
5422.1;1536612557741
5428.4;1536612661780
5437.2;1536612765779
5437.1;1536612869981
5436.8;1536612974328
5437.3;1536613079314
5441.3;1536613183295
5444.4;1536613287152
5444.5;1536613390879
5445.9;1536613495977
5440.8;1536613600820
5437.4;1536613703963
5437.4;1536613807947
5432.7;1536613912646
5430.1;1536614017684
5432.4;1536614120871
5440.4;1536614224765
5438.2;1536614329354
5439;1536614433066
5439.1;1536614537266
5440.8;1536614640646
5439.5;1536614744646
5439.2;1536614849016
5439.9;1536614952648
5441.5;1536615056898
5439.8;1536615161993
5435.4;1536615265650
5435.6;1536615369865
5435.5;1536615473862
5435.3;1536615578376
5435.2;1536615682867
5443.4;1536615787067
5439.7;1536615892161
5439.5;1536615996991
5427.8;1536616100165
5427.8;1536616203810
5429.5;1536616307783
5428.5;1536616412162
5428.4;1536616515854
5429;1536616620370
5428.9;1536616724704
5428.2;1536616828977
5426.5;1536616933901
5425.2;1536617037816
5422;1536617141961
5424.8;1536617246313
5422;1536617349466
5423.9;1536617453330
5421.7;1536617556689
5427.3;1536617662722
5421.9;1536617766508
5420;1536617870331
5420;1536617973714
5420;1536618077363
5420;1536618181294
5420.7;1536618286294
5420;1536618389761
5424.8;1536618493979
5420.1;1536618597946
5420.1;1536618701560
5417.1;1536618806282
5417.1;1536618910824
5407.3;1536619014787
5410.5;1536619118445
5408.3;1536619222894
5420.1;1536619327864
5420.8;1536619432282
5420.8;1536619535430
5421;1536619639866
5421.3;1536619744539
5421.3;1536619847936
5421.9;1536619952238
5422.1;1536620057219
5422;1536620160883
5424.5;1536620265280
5425;1536620368446
5425;1536620472809
5427.6;1536620578455
5427.9;1536620682916
5428.8;1536620786646
5428.8;1536620890327
5430.1;1536620994604
5430.6;1536621098510
5431.2;1536621202666
5428;1536621307068
5428.5;1536621411538
5429.3;1536621516624
5428.7;1536621619873
5433.3;1536621723768
5433.2;1536621827704
5433.2;1536621932165
5433.2;1536622036005
5433.2;1536622140064
5433.2;1536622245265
5433.2;1536622348646
5434.5;1536622452900
5436.4;1536622557166
5436.4;1536622661265
5434;1536622765507
5430.6;1536622869867
5429.7;1536622973511
5432.3;1536623077167
5429.4;1536623181514
5431.4;1536623285779
5430.5;1536623390268
5432.2;1536623495464
5432.3;1536623599093
5437.6;1536623702753
5434.8;1536623807011
5437.4;1536623910544
5439.8;1536624014562
5456.6;1536624118716
5452.1;1536624222748
5438.5;1536624326653
5438.6;1536624430346
5439.3;1536624534365
5438.3;1536624638666
5428.9;1536624743565
5432.4;1536624847543
5432.3;1536624951465
5432.4;1536625055340
5432.4;1536625159064
5432.4;1536625262946
5432.4;1536625367983
5436.2;1536625471466
5439.6;1536625575329
5439.6;1536625679976
5439.9;1536625783329
5436.3;1536625887510
5439.4;1536625991808
5439.4;1536626096210
5435.4;1536626200222
5446.3;1536626304830
5446.3;1536626408330
5446.8;1536626511640
5446.8;1536626615328
5443.5;1536626720367
5447.7;1536626824645
5447.6;1536626929008
5449.2;1536627032163
5454.4;1536627135870
5447.7;1536627239798
5451.8;1536627343841
5451.1;1536627447800
5447.6;1536627552071
5447.9;1536627656163
5451;1536627760310
5455.8;1536627865816
5454.8;1536627970140
5454.9;1536628074214
5465.7;1536628178330
5469.5;1536628283069
5460.7;1536628387204
5468;1536628490556
5467.3;1536628594706
5461.1;1536628697847
5466.1;1536628801946
5463.5;1536628905796
5457.8;1536629009646
5456.8;1536629115011
5461.9;1536629220319
5468.8;1536629325450
5463.9;1536629429870
5463.7;1536629534146
5462.9;1536629638268
5461;1536629741646
5460.5;1536629846446
5464.1;1536629954146
5461.6;1536630059551
5460.6;1536630163329
5462.1;1536630268161
5463.5;1536630373203
5465.9;1536630476800
5465.9;1536630580716
5460.8;1536630684585
5460.8;1536630788870
5463.7;1536630892510
5466.5;1536630997071
5466.2;1536631101279
5506;1536631204643
5497.1;1536631308619
5493.6;1536631412162
5488.6;1536631516768
5483.3;1536631620071
5481.3;1536631725167
5485.5;1536631829469
5488.7;1536631933597
5484;1536632037472
5478.9;1536632141898
5474.8;1536632246672
5472;1536632350885
5476;1536632455283
5476;1536632559734
5476;1536632662963
5476;1536632766875
5476;1536632870845
5476;1536632974508
5476.1;1536633078216
5478.3;1536633182397
5479;1536633285873
5487.6;1536633389842
5482.9;1536633494073
5482.7;1536633598363
5483;1536633701758
5482.9;1536633805946
5483.1;1536633909550
5486.8;1536634014285
5483.9;1536634118473
5483.9;1536634222373
5482.9;1536634327861
5483;1536634431645
5483;1536634537211
5482.9;1536634640976
5482.9;1536634745475
5482.9;1536634848836
5483.6;1536634953226
5486.2;1536635057330
5486.3;1536635161722
5486.3;1536635264960
5486.2;1536635369836
5486.2;1536635474339
5489.6;1536635578235
5488.9;1536635682538
5486.6;1536635787570
5487.6;1536635891583
5487.6;1536635995479
5488.9;1536636099363
5488.9;1536636202689
5483.1;1536636306478
5482.9;1536636410509
5483.1;1536636514118
5483.1;1536636618512
5483.2;1536636723076
5483.1;1536636826803
5486.3;1536636930196
5492.7;1536637035193
5487.1;1536637139077
5488.8;1536637243145
5488.8;1536637347768
5490;1536637452010
5491.8;1536637556487
5491.5;1536637661198
5492.5;1536637765091
5484.9;1536637869078
5483.2;1536637974145
5478.4;1536638078018
5477.4;1536638181946
5477.4;1536638286144
5479.8;1536638390897
5467.1;1536638495278
5472.7;1536638599643
5473;1536638703478
5477.3;1536638808158
5480;1536638912187
5477.3;1536639016160
5469;1536639120836
5462.7;1536639224836
5466.5;1536639328733
5468.8;1536639432647
5468.6;1536639537026
5468.2;1536639640730
5468.7;1536639744645
5468.9;1536639848278
5469.7;1536639952832
5473.8;1536640056471
5474.1;1536640160695
5474.1;1536640264522
5474;1536640368530
5468;1536640472801
5468.1;1536640577850
5470.6;1536640680977
5467.2;1536640784647
5472.5;1536640888976
5469.8;1536640992946
5464.3;1536641096837
5464.1;1536641201290
5453.8;1536641306145
5457.5;1536641410679
5459.8;1536641514278
5457;1536641618357
5457;1536641722252
5457.1;1536641826461
5450.6;1536641930074
5449.2;1536642033947
5449.2;1536642138278
5446.9;1536642242218
5449.7;1536642345874
5450;1536642449878
5451.1;1536642553626
5451.3;1536642657789
5450;1536642762330
5446;1536642866682
5445.1;1536642970329
5446;1536643074788
5446;1536643179576
5449.7;1536643283647
5450;1536643387646
5453.7;1536643491368
5453.3;1536643595277
5451.3;1536643701028
5453.3;1536643804596
5453.3;1536643909330
5453.3;1536644014211
5453.2;1536644119002
5453.2;1536644222172
5453.2;1536644326332
5453.2;1536644430278
5454.2;1536644534283
5454.6;1536644638245
5458.8;1536644742143
5458.7;1536644846792
5460.5;1536644950803
5459.5;1536645054649
5460.5;1536645158817
5458.5;1536645263278
5457.1;1536645367145
5457.9;1536645470746
5457.1;1536645574345
5457.1;1536645678277
5457.1;1536645781925
5456.4;1536645885949
5456.9;1536645990710
5457.9;1536646095177
5459.1;1536646198867
5460.2;1536646302773
5464.5;1536646406560
5465.1;1536646510374
5463.8;1536646615155
5464.4;1536646718812
5464.4;1536646822737
5463.7;1536646927915
5463.8;1536647031645
5463.6;1536647136330
5463.8;1536647239980
5465;1536647343882
5464.6;1536647448090
5462.9;1536647551481
5462.7;1536647655150
5463.4;1536647758877
5464.2;1536647862483
5464.2;1536647966677
5464.1;1536648071691
5460;1536648176477
5459.9;1536648280457
5459.1;1536648384877
5459.1;1536648488902
5455.8;1536648592898
5457.4;1536648697043
5457.1;1536648800787
5456.6;1536648904680
5456.7;1536649008514
5449.9;1536649112425
5448.7;1536649217561
5447.6;1536649320873
5449;1536649424532
5452;1536649528946
5450;1536649633439
5450;1536649736837
5441.3;1536649840741
5433;1536649944604
5437.8;1536650048329
5435.1;1536650152397
5435.2;1536650256330
5427.5;1536650359980
5428.9;1536650464696
5431.1;1536650568342
5431.3;1536650671731
5435.6;1536650775977
5435.5;1536650879646
5435.5;1536650984169
5435.5;1536651087844
5436;1536651191483
5436.2;1536651295944
5437.4;1536651400924
5434.7;1536651504978
5432.9;1536651608978
5432.5;1536651712890
5432.5;1536651816271
5432.5;1536651920245
5431;1536652024841
5434.7;1536652129821
5437.6;1536652233977
5437.9;1536652338173
5436.1;1536652441654
5431.7;1536652546826
5431.9;1536652649988
5432;1536652755432
5432;1536652859910
5428.5;1536652964446
5427.3;1536653069332
5423.3;1536653173361
5425.6;1536653277369
5425.6;1536653380722
5426.6;1536653484685
5428.6;1536653589330
5440;1536653693282
5435;1536653796934
5435.2;1536653901485
5440;1536654005083
5442.1;1536654108729
5442.5;1536654213401
5440.7;1536654316282
5440.7;1536654420330
5440.7;1536654524049
5440.8;1536654628620
5440.9;1536654732201
5441;1536654836162
5441;1536654939482
5441;1536655043082
5440.9;1536655147334
5440.8;1536655251243
5440.7;1536655355294
5440.8;1536655459445
5440.7;1536655563647
5440.7;1536655667360
5440.7;1536655771832
5440.8;1536655875336
5446.4;1536655979144
5450.1;1536656083042
5451.2;1536656187572
5451.8;1536656292219
5454;1536656396366
5454.2;1536656500282
5454.5;1536656605482
5457.9;1536656710136
5457.9;1536656813811
5457.8;1536656917452
5457.8;1536657021695
5457.9;1536657125283
5457.8;1536657230825
5457.8;1536657335330
5457.9;1536657438714
5457.8;1536657543811
5457.7;1536657647576
5459.3;1536657751977
5463;1536657856218
5463.3;1536657959082
5462;1536658062765
5460.1;1536658167330
5458.8;1536658271330
5456.2;1536658375298
5455.8;1536658479204
5456.3;1536658583603
5456.2;1536658687882
5454.4;1536658791984
5454.6;1536658896164
5454.9;1536659000645
5454.9;1536659106055
5458;1536659209863
5459.6;1536659314713
5467.5;1536659418008
5466.3;1536659521970
5466.4;1536659626281
5471.2;1536659730683
5465.9;1536659835043
5463.7;1536659938979
5466;1536660042390
5465.7;1536660146703
5462.2;1536660250980
5462.2;1536660354636
5462.2;1536660459128
5462.5;1536660563445
5462.5;1536660668072
5464;1536660770978
5466.5;1536660874647
5464.6;1536660979299
5457.6;1536661082947
5458;1536661186612
5457.1;1536661290645
5455;1536661394378
5455.4;1536661499028
5455.5;1536661602482
5455.3;1536661706819
5461.4;1536661811449
5459;1536661915300
5462;1536662018791
5461;1536662123282
5460.1;1536662226992
5464.5;1536662330329
5466;1536662433693
5460;1536662653388
5463.1;1536662757644
5462.6;1536662861334
5462.4;1536662965009
5459.8;1536663069019
5453.8;1536663172979
5459.8;1536663276646
5454.6;1536663380645
5454.4;1536663485487
5455.2;1536663588685
5460.6;1536663693067
5460.9;1536663796823
5460.8;1536663901445
5460.4;1536664005445
5455.7;1536664109394
5460.3;1536664214023
5455.6;1536664318290
5456.5;1536664423037
5456;1536664526450
5450;1536664630883
5430.5;1536664734731
5416;1536664838125
5420.1;1536664943519
5419.4;1536665047867
5421.8;1536665151804
5422.8;1536665256873
5420;1536665361296
5421.1;1536665465645
5405.8;1536665571489
5406.5;1536665675145
5407.4;1536665778909
5412.6;1536665883406
5413.9;1536665987222
5411.8;1536666092208
5412.3;1536666195973
5418.8;1536666299949
5420.1;1536666403331
5420;1536666507688
5412.1;1536666611980
5413;1536666717060
5412.2;1536666820485
5411.6;1536666924484
5410.7;1536667028147
5411.2;1536667131759
5412.9;1536667235796
5418.1;1536667339772
5423;1536667444415
5429.2;1536667548932
5427.2;1536667652645
5426.3;1536667756511
5426.9;1536667860234
5418.1;1536667964388
5418.6;1536668068085
5420.8;1536668172606
5420.1;1536668276788
5420.3;1536668379961
5420.4;1536668483645
5420.6;1536668588307
5420.4;1536668692330
5420.2;1536668796445
5420;1536668901309
5410.9;1536669005955
5413.7;1536669110485
5414.8;1536669215648
5413.3;1536669320694
5413.4;1536669425368
5420.3;1536669529523
5422.3;1536669632930
5427.4;1536669736552
5432.5;1536669841194
5432.8;1536669945650
5425.2;1536670049647
5429;1536670154371
5426.1;1536670258919
5427.3;1536670362175
5427;1536670465546
5426.9;1536670569189
5420.6;1536670673486
5420.6;1536670777983
5420.6;1536670881849
5417.4;1536670985235
5417;1536671089250
5419.7;1536671193537
5419.6;1536671298942
5419.7;1536671403077
5419.9;1536671506713
5421.2;1536671611355
5422.7;1536671715753
5423.6;1536671819218
5420.2;1536671923904
5423.5;1536672028172
5432.8;1536672132778
5430.3;1536672236527
5433.5;1536672340788
5436;1536672445082
5435.4;1536672549061
5433.8;1536672652978
5432.6;1536672756708
5432.7;1536672861318
5432.7;1536672964825
5434.5;1536673068978
5435.1;1536673172850
5437.6;1536673276548
5434.3;1536673380661
5433.3;1536673484455
5432;1536673588683
5422.6;1536673804342
5426.9;1536673907856
5428.1;1536674012525
5423.6;1536674117130
5425.7;1536674220287
5425.2;1536674425286
5425.3;1536674529141
5425.3;1536674632836
5426;1536674737906
5426;1536674840778
5430.2;1536674944919
5433.9;1536675048530
5429.5;1536675153173
5429.3;1536675257145
5424.5;1536675360794
5423.9;1536675465099
5423.8;1536675568977
5423.6;1536675673286
5423.1;1536675777029
5421.7;1536675880946
5420.5;1536675984945
5421.4;1536676088511
5421.7;1536676192278
5421.5;1536676296656
5421.3;1536676400383
5422;1536676504722
5423.4;1536676608326
5423.6;1536676711979
5410.5;1536676816230
5413.5;1536676920285
5416.8;1536677025145
5418;1536677129550
5418;1536677234471
5417.7;1536677338333
5417.9;1536677442067
5420;1536677546961
5420.1;1536677650945
5409.6;1536677756145
5383.5;1536677859331
5325;1536677963219
5360.8;1536678067232
5366.8;1536678171088
5369.7;1536678275932
5378.4;1536678379572
5381.2;1536678486056
5389.7;1536678589183
5389.7;1536678693645
5388;1536678797565
5387.5;1536678900644
5386.5;1536679004387
5382.7;1536679108272
5383;1536679213165
5389.3;1536679319230
5391;1536679422352
5391.4;1536679525981
5389;1536679629598
5386.4;1536679732977
5385.3;1536679836596
5380.9;1536679940203
5380.9;1536680044160
5377.6;1536680148162
5380.6;1536680251814
5380.3;1536680356450
5377.6;1536680460163
5377.6;1536680564310
5374.1;1536680668493
5387.4;1536680772676
5386.2;1536680877234
5384.8;1536680981978
5386;1536681085977
5383.1;1536681189893
5386.2;1536681293643
5394.5;1536681398287
5396.8;1536681501893
5396.1;1536681606493
5394.7;1536681711446
5395;1536681815759
5399.1;1536681919331
5400.1;1536682024763
5403.3;1536682128446
5401.1;1536682232494
5400.8;1536682336977
5400.7;1536682441657
5400.7;1536682545753
5401.9;1536682649402
5404.1;1536682753787
5402.7;1536682858194
5401.7;1536682961925
5401.7;1536683067215
5399.5;1536683170854
5397.6;1536683275877
5400;1536683379773
5397.3;1536683485066
5391.9;1536683590393
5390.9;1536683694510
5390.5;1536683798624
5390.5;1536683902353
5388.3;1536684006508
5384.3;1536684110146
5390.3;1536684214775
5390.2;1536684318708
5390.2;1536684422562
5394.6;1536684526418
5397.4;1536684630331
5400.2;1536684734719
5404.6;1536684839036
5400.5;1536684942467
5401.6;1536685045851
5401;1536685149222
5400.7;1536685254028
5395.8;1536685357197
5394.3;1536685460510
5390;1536685566093
5389.7;1536685669737
5382.1;1536685773745
5384.7;1536685877976
5383.7;1536685981626
5389.4;1536686085572
5388.9;1536686190464
5385;1536686294446
5389;1536686398053
5389.9;1536686503147
5389.8;1536686607793
5389;1536686711000
5388.8;1536686816074
5388;1536686919254
5389.4;1536687023825
5382.3;1536687127145
5382;1536687231839
5385;1536687336090
5384.5;1536687440541
5385.5;1536687544796
5385.4;1536687648700
5385.4;1536687753509
5382.8;1536687857327
5384.1;1536687961844
5384.1;1536688065977
5386.7;1536688170330
5386.5;1536688275694
5388.3;1536688380448
5388.3;1536688483723
5388.3;1536688587330
5388.3;1536688691966
5385.8;1536688798161
5385.1;1536688902913
5383.1;1536689006813
5388.1;1536689111235
5388;1536689214705
5388.1;1536689318509
5388.1;1536689423479
5373;1536689527748
5373;1536689632162
5380;1536689736101
5379;1536689841994
5379;1536689946147
5378.1;1536690049703
5367.3;1536690154448
5365.6;1536690258724
5368;1536690362976
5364.2;1536690466378
5361.5;1536690570934
5373.4;1536690675065
5377.5;1536690778820
5381.4;1536690882902
5380.6;1536690986302
5376.3;1536691089947
5376.1;1536691195168
5376.8;1536691298329
5372.6;1536691403824
5384.3;1536691508247
5387.5;1536691612160
5386.5;1536691715752
5385.4;1536691820336
5389.9;1536691924797
5386.6;1536692028504
5395.6;1536692132766
5395;1536692236978
5395.1;1536692342145
5395;1536692446978
5395;1536692552455
5395.2;1536692656498
5395.1;1536692760979
5395.6;1536692864983
5395;1536692968726
5395.1;1536693073060
5389.1;1536693176501
5385.1;1536693280163
5387.9;1536693384786
5380.8;1536693488329
5389.1;1536693592300
5390;1536693696254
5391.2;1536693800330
5400.9;1536693904980
5394.5;1536694009062
5397;1536694112685
5394.2;1536694217329
5396.7;1536694321642
5397.2;1536694425361
5398.7;1536694529302
5398.8;1536694634036
5400.1;1536694737169
5402.3;1536694841169
5400.8;1536694945111
5400.2;1536695048502
5401.2;1536695152816
5405.3;1536695256852
5406.7;1536695361168
5413.9;1536695465264
5423;1536695568978
5411.3;1536695673447
5411.4;1536695777448
5414;1536695881710
5414.4;1536695985712
5407.6;1536696090103
5406.4;1536696194230
5405.1;1536696298331
5407.1;1536696403446
5406.5;1536696508332
5405.5;1536696612443
5402;1536696716951
5402;1536696820408
5395.2;1536696924995
5395.4;1536697029702
5397;1536697134123
5400.1;1536697239360
5399.8;1536697343331
5393.9;1536697447612
5391.5;1536697552712
5392.2;1536697656332
5394.6;1536697759977
5392.4;1536697864102
5392.2;1536697967804
5392.3;1536698072103
5391.2;1536698175734
5392.2;1536698279330
5395;1536698383460
5394.4;1536698488330
5393.1;1536698592331
5397.3;1536698696702
5401.2;1536698801445
5397.9;1536698905912
5393.4;1536699009842
5388.6;1536699114621
5389.1;1536699218566
5390.9;1536699322702
5390.4;1536699426450
5390.8;1536699530502
5395.9;1536699634226
5395.1;1536699738162
5395.1;1536699946186
5395;1536700050100
5384.1;1536700153827
5385.2;1536700258079
5386.3;1536700361713
5385.5;1536700466301
5385.5;1536700570501
5383.5;1536700673902
5385.5;1536700777817
5389.5;1536700881817
5389.1;1536700986012
5386.9;1536701089761
5386.5;1536701193104
5386.4;1536701296749
5386.8;1536701400644
5391.9;1536701504660
5393.7;1536701608551
5400.1;1536701712788
5400.1;1536701816544
5400;1536701920224
5403.6;1536702024216
5408.9;1536702127800
5418.3;1536702232505
5417;1536702336294
5421.6;1536702440348
5425.5;1536702544291
5424.2;1536702648163
5419.8;1536702751737
5424.5;1536702855676
5428.2;1536702959706
5444.1;1536703367457
5431.2;1536703472304
5428.5;1536703576459
5428;1536703679905
5426.2;1536703986332
5426.2;1536704090087
5427.7;1536704193445
